tweet_id,timestamp,rating_numerator,rating_denominator,dog_breed,name,dog_stage,retweet_count,favorite_count
890729181411237888,2017-07-28 00:22:40+00:00,13.0,10.0,Pomeranian,,doggo,15753,56858
890729181411237888,2017-07-28 00:22:40+00:00,13.0,10.0,Pomeranian,,floofer,15753,56858
890729181411237888,2017-07-28 00:22:40+00:00,13.0,10.0,Pomeranian,,pupper,15753,56858
890729181411237888,2017-07-28 00:22:40+00:00,13.0,10.0,Pomeranian,,puppo,15753,56858
890609185150312448,2017-07-27 16:25:51+00:00,13.0,10.0,Irish_terrier,Zoey,doggo,3619,24520
890609185150312448,2017-07-27 16:25:51+00:00,13.0,10.0,Irish_terrier,Zoey,floofer,3619,24520
890609185150312448,2017-07-27 16:25:51+00:00,13.0,10.0,Irish_terrier,Zoey,pupper,3619,24520
890609185150312448,2017-07-27 16:25:51+00:00,13.0,10.0,Irish_terrier,Zoey,puppo,3619,24520
890240255349198849,2017-07-26 15:59:51+00:00,14.0,10.0,Pembroke,Cassie,doggo,6098,27957
890240255349198849,2017-07-26 15:59:51+00:00,14.0,10.0,Pembroke,Cassie,floofer,6098,27957
890240255349198849,2017-07-26 15:59:51+00:00,14.0,10.0,Pembroke,Cassie,pupper,6098,27957
890240255349198849,2017-07-26 15:59:51+00:00,14.0,10.0,Pembroke,Cassie,puppo,6098,27957
890006608113172480,2017-07-26 00:31:25+00:00,13.0,10.0,Samoyed,Koda,doggo,6151,27033
890006608113172480,2017-07-26 00:31:25+00:00,13.0,10.0,Samoyed,Koda,floofer,6151,27033
890006608113172480,2017-07-26 00:31:25+00:00,13.0,10.0,Samoyed,Koda,pupper,6151,27033
890006608113172480,2017-07-26 00:31:25+00:00,13.0,10.0,Samoyed,Koda,puppo,6151,27033
889880896479866881,2017-07-25 16:11:53+00:00,13.0,10.0,French_bulldog,Bruno,doggo,4165,24553
889880896479866881,2017-07-25 16:11:53+00:00,13.0,10.0,French_bulldog,Bruno,floofer,4165,24553
889880896479866881,2017-07-25 16:11:53+00:00,13.0,10.0,French_bulldog,Bruno,pupper,4165,24553
889880896479866881,2017-07-25 16:11:53+00:00,13.0,10.0,French_bulldog,Bruno,puppo,4165,24553
889665388333682689,2017-07-25 01:55:32+00:00,13.0,10.0,Pembroke,,doggo,8348,42050
889665388333682689,2017-07-25 01:55:32+00:00,13.0,10.0,Pembroke,,floofer,8348,42050
889665388333682689,2017-07-25 01:55:32+00:00,13.0,10.0,Pembroke,,pupper,8348,42050
889665388333682689,2017-07-25 01:55:32+00:00,13.0,10.0,Pembroke,,puppo,8348,42050
889638837579907072,2017-07-25 00:10:02+00:00,12.0,10.0,French_bulldog,Ted,doggo,3715,23673
889638837579907072,2017-07-25 00:10:02+00:00,12.0,10.0,French_bulldog,Ted,floofer,3715,23673
889638837579907072,2017-07-25 00:10:02+00:00,12.0,10.0,French_bulldog,Ted,pupper,3715,23673
889638837579907072,2017-07-25 00:10:02+00:00,12.0,10.0,French_bulldog,Ted,puppo,3715,23673
889531135344209921,2017-07-24 17:02:04+00:00,13.0,10.0,golden_retriever,Stuart,doggo,1881,13353
889531135344209921,2017-07-24 17:02:04+00:00,13.0,10.0,golden_retriever,Stuart,floofer,1881,13353
889531135344209921,2017-07-24 17:02:04+00:00,13.0,10.0,golden_retriever,Stuart,pupper,1881,13353
889531135344209921,2017-07-24 17:02:04+00:00,13.0,10.0,golden_retriever,Stuart,puppo,1881,13353
889278841981685760,2017-07-24 00:19:32+00:00,13.0,10.0,whippet,Oliver,doggo,4443,22113
889278841981685760,2017-07-24 00:19:32+00:00,13.0,10.0,whippet,Oliver,floofer,4443,22113
889278841981685760,2017-07-24 00:19:32+00:00,13.0,10.0,whippet,Oliver,pupper,4443,22113
889278841981685760,2017-07-24 00:19:32+00:00,13.0,10.0,whippet,Oliver,puppo,4443,22113
888917238123831296,2017-07-23 00:22:39+00:00,12.0,10.0,golden_retriever,Jim,doggo,3760,25635
888917238123831296,2017-07-23 00:22:39+00:00,12.0,10.0,golden_retriever,Jim,floofer,3760,25635
888917238123831296,2017-07-23 00:22:39+00:00,12.0,10.0,golden_retriever,Jim,pupper,3760,25635
888917238123831296,2017-07-23 00:22:39+00:00,12.0,10.0,golden_retriever,Jim,puppo,3760,25635
888804989199671297,2017-07-22 16:56:37+00:00,13.0,10.0,golden_retriever,Zeke,doggo,3534,22465
888804989199671297,2017-07-22 16:56:37+00:00,13.0,10.0,golden_retriever,Zeke,floofer,3534,22465
888804989199671297,2017-07-22 16:56:37+00:00,13.0,10.0,golden_retriever,Zeke,pupper,3534,22465
888804989199671297,2017-07-22 16:56:37+00:00,13.0,10.0,golden_retriever,Zeke,puppo,3534,22465
888554962724278272,2017-07-22 00:23:06+00:00,13.0,10.0,Siberian_husky,Ralphus,doggo,2877,17313
888554962724278272,2017-07-22 00:23:06+00:00,13.0,10.0,Siberian_husky,Ralphus,floofer,2877,17313
888554962724278272,2017-07-22 00:23:06+00:00,13.0,10.0,Siberian_husky,Ralphus,pupper,2877,17313
888554962724278272,2017-07-22 00:23:06+00:00,13.0,10.0,Siberian_husky,Ralphus,puppo,2877,17313
888078434458587136,2017-07-20 16:49:33+00:00,12.0,10.0,French_bulldog,Gerald,doggo,2892,19151
888078434458587136,2017-07-20 16:49:33+00:00,12.0,10.0,French_bulldog,Gerald,floofer,2892,19151
888078434458587136,2017-07-20 16:49:33+00:00,12.0,10.0,French_bulldog,Gerald,pupper,2892,19151
888078434458587136,2017-07-20 16:49:33+00:00,12.0,10.0,French_bulldog,Gerald,puppo,2892,19151
887705289381826560,2017-07-19 16:06:48+00:00,13.0,10.0,basset,Jeffrey,doggo,4533,26617
887705289381826560,2017-07-19 16:06:48+00:00,13.0,10.0,basset,Jeffrey,floofer,4533,26617
887705289381826560,2017-07-19 16:06:48+00:00,13.0,10.0,basset,Jeffrey,pupper,4533,26617
887705289381826560,2017-07-19 16:06:48+00:00,13.0,10.0,basset,Jeffrey,puppo,4533,26617
887473957103951883,2017-07-19 00:47:34+00:00,13.0,10.0,Pembroke,Canela,doggo,15020,60183
887473957103951883,2017-07-19 00:47:34+00:00,13.0,10.0,Pembroke,Canela,floofer,15020,60183
887473957103951883,2017-07-19 00:47:34+00:00,13.0,10.0,Pembroke,Canela,pupper,15020,60183
887473957103951883,2017-07-19 00:47:34+00:00,13.0,10.0,Pembroke,Canela,puppo,15020,60183
887343217045368832,2017-07-18 16:08:03+00:00,13.0,10.0,Mexican_hairless,,doggo,8813,29586
887343217045368832,2017-07-18 16:08:03+00:00,13.0,10.0,Mexican_hairless,,floofer,8813,29586
887343217045368832,2017-07-18 16:08:03+00:00,13.0,10.0,Mexican_hairless,,pupper,8813,29586
887343217045368832,2017-07-18 16:08:03+00:00,13.0,10.0,Mexican_hairless,,puppo,8813,29586
887101392804085760,2017-07-18 00:07:08+00:00,12.0,10.0,Samoyed,,doggo,4989,26984
887101392804085760,2017-07-18 00:07:08+00:00,12.0,10.0,Samoyed,,floofer,4989,26984
887101392804085760,2017-07-18 00:07:08+00:00,12.0,10.0,Samoyed,,pupper,4989,26984
887101392804085760,2017-07-18 00:07:08+00:00,12.0,10.0,Samoyed,,puppo,4989,26984
886983233522544640,2017-07-17 16:17:36+00:00,13.0,10.0,Chihuahua,Maya,doggo,6315,30382
886983233522544640,2017-07-17 16:17:36+00:00,13.0,10.0,Chihuahua,Maya,floofer,6315,30382
886983233522544640,2017-07-17 16:17:36+00:00,13.0,10.0,Chihuahua,Maya,pupper,6315,30382
886983233522544640,2017-07-17 16:17:36+00:00,13.0,10.0,Chihuahua,Maya,puppo,6315,30382
886736880519319552,2017-07-16 23:58:41+00:00,13.0,10.0,kuvasz,Mingus,doggo,2629,10501
886736880519319552,2017-07-16 23:58:41+00:00,13.0,10.0,kuvasz,Mingus,floofer,2629,10501
886736880519319552,2017-07-16 23:58:41+00:00,13.0,10.0,kuvasz,Mingus,pupper,2629,10501
886736880519319552,2017-07-16 23:58:41+00:00,13.0,10.0,kuvasz,Mingus,puppo,2629,10501
886366144734445568,2017-07-15 23:25:31+00:00,12.0,10.0,French_bulldog,Roscoe,doggo,2629,18545
886366144734445568,2017-07-15 23:25:31+00:00,12.0,10.0,French_bulldog,Roscoe,floofer,2629,18545
886366144734445568,2017-07-15 23:25:31+00:00,12.0,10.0,French_bulldog,Roscoe,pupper,2629,18545
886366144734445568,2017-07-15 23:25:31+00:00,12.0,10.0,French_bulldog,Roscoe,puppo,2629,18545
886258384151887873,2017-07-15 16:17:19+00:00,13.0,10.0,pug,Waffles,doggo,5285,24520
886258384151887873,2017-07-15 16:17:19+00:00,13.0,10.0,pug,Waffles,floofer,5285,24520
886258384151887873,2017-07-15 16:17:19+00:00,13.0,10.0,pug,Waffles,pupper,5285,24520
886258384151887873,2017-07-15 16:17:19+00:00,13.0,10.0,pug,Waffles,puppo,5285,24520
885984800019947520,2017-07-14 22:10:11+00:00,12.0,10.0,Blenheim_spaniel,Jimbo,doggo,5611,28608
885984800019947520,2017-07-14 22:10:11+00:00,12.0,10.0,Blenheim_spaniel,Jimbo,floofer,5611,28608
885984800019947520,2017-07-14 22:10:11+00:00,12.0,10.0,Blenheim_spaniel,Jimbo,pupper,5611,28608
885984800019947520,2017-07-14 22:10:11+00:00,12.0,10.0,Blenheim_spaniel,Jimbo,puppo,5611,28608
885528943205470208,2017-07-13 15:58:47+00:00,13.0,10.0,pug,Maisey,doggo,5326,31588
885528943205470208,2017-07-13 15:58:47+00:00,13.0,10.0,pug,Maisey,floofer,5326,31588
885528943205470208,2017-07-13 15:58:47+00:00,13.0,10.0,pug,Maisey,pupper,5326,31588
885528943205470208,2017-07-13 15:58:47+00:00,13.0,10.0,pug,Maisey,puppo,5326,31588
885167619883638784,2017-07-12 16:03:00+00:00,13.0,10.0,malamute,,doggo,3669,19252
885167619883638784,2017-07-12 16:03:00+00:00,13.0,10.0,malamute,,floofer,3669,19252
885167619883638784,2017-07-12 16:03:00+00:00,13.0,10.0,malamute,,pupper,3669,19252
885167619883638784,2017-07-12 16:03:00+00:00,13.0,10.0,malamute,,puppo,3669,19252
884925521741709313,2017-07-12 00:01:00+00:00,12.0,10.0,Italian_greyhound,Earl,doggo,15021,67272
884925521741709313,2017-07-12 00:01:00+00:00,12.0,10.0,Italian_greyhound,Earl,floofer,15021,67272
884925521741709313,2017-07-12 00:01:00+00:00,12.0,10.0,Italian_greyhound,Earl,pupper,15021,67272
884925521741709313,2017-07-12 00:01:00+00:00,12.0,10.0,Italian_greyhound,Earl,puppo,15021,67272
884876753390489601,2017-07-11 20:47:12+00:00,13.0,10.0,chow,Lola,doggo,4673,24382
884876753390489601,2017-07-11 20:47:12+00:00,13.0,10.0,chow,Lola,floofer,4673,24382
884876753390489601,2017-07-11 20:47:12+00:00,13.0,10.0,chow,Lola,pupper,4673,24382
884876753390489601,2017-07-11 20:47:12+00:00,13.0,10.0,chow,Lola,puppo,4673,24382
884562892145688576,2017-07-11 00:00:02+00:00,13.0,10.0,pug,Kevin,doggo,3909,21320
884562892145688576,2017-07-11 00:00:02+00:00,13.0,10.0,pug,Kevin,floofer,3909,21320
884562892145688576,2017-07-11 00:00:02+00:00,13.0,10.0,pug,Kevin,pupper,3909,21320
884562892145688576,2017-07-11 00:00:02+00:00,13.0,10.0,pug,Kevin,puppo,3909,21320
884441805382717440,2017-07-10 15:58:53+00:00,14.0,10.0,Pembroke,,doggo,4790,23858
884441805382717440,2017-07-10 15:58:53+00:00,14.0,10.0,Pembroke,,floofer,4790,23858
884441805382717440,2017-07-10 15:58:53+00:00,14.0,10.0,Pembroke,,pupper,4790,23858
884441805382717440,2017-07-10 15:58:53+00:00,14.0,10.0,Pembroke,,puppo,4790,23858
884162670584377345,2017-07-09 21:29:42+00:00,12.0,10.0,German_shepherd,Yogi,doggo,2505,17941
884162670584377345,2017-07-09 21:29:42+00:00,12.0,10.0,German_shepherd,Yogi,floofer,2505,17941
884162670584377345,2017-07-09 21:29:42+00:00,12.0,10.0,German_shepherd,Yogi,pupper,2505,17941
884162670584377345,2017-07-09 21:29:42+00:00,12.0,10.0,German_shepherd,Yogi,puppo,2505,17941
883838122936631299,2017-07-09 00:00:04+00:00,12.0,10.0,Doberman,Noah,doggo,2861,19170
883838122936631299,2017-07-09 00:00:04+00:00,12.0,10.0,Doberman,Noah,floofer,2861,19170
883838122936631299,2017-07-09 00:00:04+00:00,12.0,10.0,Doberman,Noah,pupper,2861,19170
883838122936631299,2017-07-09 00:00:04+00:00,12.0,10.0,Doberman,Noah,puppo,2861,19170
883482846933004288,2017-07-08 00:28:19+00:00,5.0,10.0,golden_retriever,Bella,doggo,8269,40207
883482846933004288,2017-07-08 00:28:19+00:00,5.0,10.0,golden_retriever,Bella,floofer,8269,40207
883482846933004288,2017-07-08 00:28:19+00:00,5.0,10.0,golden_retriever,Bella,pupper,8269,40207
883482846933004288,2017-07-08 00:28:19+00:00,5.0,10.0,golden_retriever,Bella,puppo,8269,40207
883360690899218434,2017-07-07 16:22:55+00:00,13.0,10.0,chow,Grizzwald,doggo,3077,19945
883360690899218434,2017-07-07 16:22:55+00:00,13.0,10.0,chow,Grizzwald,floofer,3077,19945
883360690899218434,2017-07-07 16:22:55+00:00,13.0,10.0,chow,Grizzwald,pupper,3077,19945
883360690899218434,2017-07-07 16:22:55+00:00,13.0,10.0,chow,Grizzwald,puppo,3077,19945
883117836046086144,2017-07-07 00:17:54+00:00,13.0,10.0,golden_retriever,,doggo,5533,32507
883117836046086144,2017-07-07 00:17:54+00:00,13.0,10.0,golden_retriever,,floofer,5533,32507
883117836046086144,2017-07-07 00:17:54+00:00,13.0,10.0,golden_retriever,,pupper,5533,32507
883117836046086144,2017-07-07 00:17:54+00:00,13.0,10.0,golden_retriever,,puppo,5533,32507
882992080364220416,2017-07-06 15:58:11+00:00,13.0,10.0,Eskimo_dog,Rusty,doggo,3245,20965
882992080364220416,2017-07-06 15:58:11+00:00,13.0,10.0,Eskimo_dog,Rusty,floofer,3245,20965
882992080364220416,2017-07-06 15:58:11+00:00,13.0,10.0,Eskimo_dog,Rusty,pupper,3245,20965
882992080364220416,2017-07-06 15:58:11+00:00,13.0,10.0,Eskimo_dog,Rusty,puppo,3245,20965
882762694511734784,2017-07-06 00:46:41+00:00,12.0,10.0,Labrador_retriever,Gus,doggo,4094,24784
882762694511734784,2017-07-06 00:46:41+00:00,12.0,10.0,Labrador_retriever,Gus,floofer,4094,24784
882762694511734784,2017-07-06 00:46:41+00:00,12.0,10.0,Labrador_retriever,Gus,pupper,4094,24784
882762694511734784,2017-07-06 00:46:41+00:00,12.0,10.0,Labrador_retriever,Gus,puppo,4094,24784
882627270321602560,2017-07-05 15:48:34+00:00,13.0,10.0,Pembroke,Stanley,doggo,5061,24599
882627270321602560,2017-07-05 15:48:34+00:00,13.0,10.0,Pembroke,Stanley,floofer,5061,24599
882627270321602560,2017-07-05 15:48:34+00:00,13.0,10.0,Pembroke,Stanley,pupper,5061,24599
882627270321602560,2017-07-05 15:48:34+00:00,13.0,10.0,Pembroke,Stanley,puppo,5061,24599
882268110199369728,2017-07-04 16:01:23+00:00,13.0,10.0,golden_retriever,Alfy,doggo,9630,39194
882268110199369728,2017-07-04 16:01:23+00:00,13.0,10.0,golden_retriever,Alfy,floofer,9630,39194
882268110199369728,2017-07-04 16:01:23+00:00,13.0,10.0,golden_retriever,Alfy,pupper,9630,39194
882268110199369728,2017-07-04 16:01:23+00:00,13.0,10.0,golden_retriever,Alfy,puppo,9630,39194
881906580714921986,2017-07-03 16:04:48+00:00,12.0,10.0,Weimaraner,Rey,doggo,2854,21442
881906580714921986,2017-07-03 16:04:48+00:00,12.0,10.0,Weimaraner,Rey,floofer,2854,21442
881906580714921986,2017-07-03 16:04:48+00:00,12.0,10.0,Weimaraner,Rey,pupper,2854,21442
881906580714921986,2017-07-03 16:04:48+00:00,12.0,10.0,Weimaraner,Rey,puppo,2854,21442
881666595344535552,2017-07-03 00:11:11+00:00,13.0,10.0,Saluki,Gary,doggo,8956,44545
881666595344535552,2017-07-03 00:11:11+00:00,13.0,10.0,Saluki,Gary,floofer,8956,44545
881666595344535552,2017-07-03 00:11:11+00:00,13.0,10.0,Saluki,Gary,pupper,8956,44545
881666595344535552,2017-07-03 00:11:11+00:00,13.0,10.0,Saluki,Gary,puppo,8956,44545
881536004380872706,2017-07-02 15:32:16+00:00,14.0,10.0,Samoyed,a,doggo,13399,43438
881536004380872706,2017-07-02 15:32:16+00:00,14.0,10.0,Samoyed,a,floofer,13399,43438
881536004380872706,2017-07-02 15:32:16+00:00,14.0,10.0,Samoyed,a,pupper,13399,43438
881536004380872706,2017-07-02 15:32:16+00:00,14.0,10.0,Samoyed,a,puppo,13399,43438
880872448815771648,2017-06-30 19:35:32+00:00,12.0,10.0,Pembroke,,doggo,3199,18713
880872448815771648,2017-06-30 19:35:32+00:00,12.0,10.0,Pembroke,,floofer,3199,18713
880872448815771648,2017-06-30 19:35:32+00:00,12.0,10.0,Pembroke,,pupper,3199,18713
880872448815771648,2017-06-30 19:35:32+00:00,12.0,10.0,Pembroke,,puppo,3199,18713
880465832366813184,2017-06-29 16:39:47+00:00,12.0,10.0,golden_retriever,Bella,doggo,5211,25030
880465832366813184,2017-06-29 16:39:47+00:00,12.0,10.0,golden_retriever,Bella,floofer,5211,25030
880465832366813184,2017-06-29 16:39:47+00:00,12.0,10.0,golden_retriever,Bella,pupper,5211,25030
880465832366813184,2017-06-29 16:39:47+00:00,12.0,10.0,golden_retriever,Bella,puppo,5211,25030
880221127280381952,2017-06-29 00:27:25+00:00,12.0,10.0,Chihuahua,Jesse,doggo,3466,23668
880221127280381952,2017-06-29 00:27:25+00:00,12.0,10.0,Chihuahua,Jesse,floofer,3466,23668
880221127280381952,2017-06-29 00:27:25+00:00,12.0,10.0,Chihuahua,Jesse,pupper,3466,23668
880221127280381952,2017-06-29 00:27:25+00:00,12.0,10.0,Chihuahua,Jesse,puppo,3466,23668
880095782870896641,2017-06-28 16:09:20+00:00,11.0,10.0,miniature_pinscher,,doggo,3651,24334
880095782870896641,2017-06-28 16:09:20+00:00,11.0,10.0,miniature_pinscher,,floofer,3651,24334
880095782870896641,2017-06-28 16:09:20+00:00,11.0,10.0,miniature_pinscher,,pupper,3651,24334
880095782870896641,2017-06-28 16:09:20+00:00,11.0,10.0,miniature_pinscher,,puppo,3651,24334
879862464715927552,2017-06-28 00:42:13+00:00,13.0,10.0,basset,Romeo,doggo,2927,19700
879862464715927552,2017-06-28 00:42:13+00:00,13.0,10.0,basset,Romeo,floofer,2927,19700
879862464715927552,2017-06-28 00:42:13+00:00,13.0,10.0,basset,Romeo,pupper,2927,19700
879862464715927552,2017-06-28 00:42:13+00:00,13.0,10.0,basset,Romeo,puppo,2927,19700
879492040517615616,2017-06-27 00:10:17+00:00,12.0,10.0,German_short-haired_pointer,Bailey,doggo,2628,20705
879492040517615616,2017-06-27 00:10:17+00:00,12.0,10.0,German_short-haired_pointer,Bailey,floofer,2628,20705
879492040517615616,2017-06-27 00:10:17+00:00,12.0,10.0,German_short-haired_pointer,Bailey,pupper,2628,20705
879492040517615616,2017-06-27 00:10:17+00:00,12.0,10.0,German_short-haired_pointer,Bailey,puppo,2628,20705
879415818425184262,2017-06-26 19:07:24+00:00,13.0,10.0,English_springer,Duddles,doggo,37445,92850
879415818425184262,2017-06-26 19:07:24+00:00,13.0,10.0,English_springer,Duddles,floofer,37445,92850
879415818425184262,2017-06-26 19:07:24+00:00,13.0,10.0,English_springer,Duddles,pupper,37445,92850
879415818425184262,2017-06-26 19:07:24+00:00,13.0,10.0,English_springer,Duddles,puppo,37445,92850
879008229531029506,2017-06-25 16:07:47+00:00,13.0,10.0,vizsla,Beau,doggo,2241,16781
879008229531029506,2017-06-25 16:07:47+00:00,13.0,10.0,vizsla,Beau,floofer,2241,16781
879008229531029506,2017-06-25 16:07:47+00:00,13.0,10.0,vizsla,Beau,pupper,2241,16781
879008229531029506,2017-06-25 16:07:47+00:00,13.0,10.0,vizsla,Beau,puppo,2241,16781
878776093423087618,2017-06-25 00:45:22+00:00,13.0,10.0,Italian_greyhound,Snoopy,doggo,3432,17135
878776093423087618,2017-06-25 00:45:22+00:00,13.0,10.0,Italian_greyhound,Snoopy,floofer,3432,17135
878776093423087618,2017-06-25 00:45:22+00:00,13.0,10.0,Italian_greyhound,Snoopy,pupper,3432,17135
878776093423087618,2017-06-25 00:45:22+00:00,13.0,10.0,Italian_greyhound,Snoopy,puppo,3432,17135
878281511006478336,2017-06-23 16:00:04+00:00,13.0,10.0,basset,Shadow,doggo,1077,6779
878281511006478336,2017-06-23 16:00:04+00:00,13.0,10.0,basset,Shadow,floofer,1077,6779
878281511006478336,2017-06-23 16:00:04+00:00,13.0,10.0,basset,Shadow,pupper,1077,6779
878281511006478336,2017-06-23 16:00:04+00:00,13.0,10.0,basset,Shadow,puppo,1077,6779
878057613040115712,2017-06-23 01:10:23+00:00,14.0,10.0,French_bulldog,Emmy,doggo,5739,37148
878057613040115712,2017-06-23 01:10:23+00:00,14.0,10.0,French_bulldog,Emmy,floofer,5739,37148
878057613040115712,2017-06-23 01:10:23+00:00,14.0,10.0,French_bulldog,Emmy,pupper,5739,37148
878057613040115712,2017-06-23 01:10:23+00:00,14.0,10.0,French_bulldog,Emmy,puppo,5739,37148
877736472329191424,2017-06-22 03:54:17+00:00,13.0,10.0,Chesapeake_Bay_retriever,Aja,doggo,15803,69273
877736472329191424,2017-06-22 03:54:17+00:00,13.0,10.0,Chesapeake_Bay_retriever,Aja,floofer,15803,69273
877736472329191424,2017-06-22 03:54:17+00:00,13.0,10.0,Chesapeake_Bay_retriever,Aja,pupper,15803,69273
877736472329191424,2017-06-22 03:54:17+00:00,13.0,10.0,Chesapeake_Bay_retriever,Aja,puppo,15803,69273
877556246731214848,2017-06-21 15:58:08+00:00,12.0,10.0,basset,Penny,doggo,3168,19903
877556246731214848,2017-06-21 15:58:08+00:00,12.0,10.0,basset,Penny,floofer,3168,19903
877556246731214848,2017-06-21 15:58:08+00:00,12.0,10.0,basset,Penny,pupper,3168,19903
877556246731214848,2017-06-21 15:58:08+00:00,12.0,10.0,basset,Penny,puppo,3168,19903
877316821321428993,2017-06-21 00:06:44+00:00,13.0,10.0,Saluki,Dante,doggo,4347,24154
877316821321428993,2017-06-21 00:06:44+00:00,13.0,10.0,Saluki,Dante,floofer,4347,24154
877316821321428993,2017-06-21 00:06:44+00:00,13.0,10.0,Saluki,Dante,pupper,4347,24154
877316821321428993,2017-06-21 00:06:44+00:00,13.0,10.0,Saluki,Dante,puppo,4347,24154
877201837425926144,2017-06-20 16:29:50+00:00,12.0,10.0,Pembroke,Nelly,doggo,4629,23867
877201837425926144,2017-06-20 16:29:50+00:00,12.0,10.0,Pembroke,Nelly,floofer,4629,23867
877201837425926144,2017-06-20 16:29:50+00:00,12.0,10.0,Pembroke,Nelly,pupper,4629,23867
877201837425926144,2017-06-20 16:29:50+00:00,12.0,10.0,Pembroke,Nelly,puppo,4629,23867
876838120628539392,2017-06-19 16:24:33+00:00,12.0,10.0,bloodhound,Ginger,doggo,2803,18211
876838120628539392,2017-06-19 16:24:33+00:00,12.0,10.0,bloodhound,Ginger,floofer,2803,18211
876838120628539392,2017-06-19 16:24:33+00:00,12.0,10.0,bloodhound,Ginger,pupper,2803,18211
876838120628539392,2017-06-19 16:24:33+00:00,12.0,10.0,bloodhound,Ginger,puppo,2803,18211
876484053909872640,2017-06-18 16:57:37+00:00,13.0,10.0,golden_retriever,Benedict,doggo,1999,16566
876484053909872640,2017-06-18 16:57:37+00:00,13.0,10.0,golden_retriever,Benedict,floofer,1999,16566
876484053909872640,2017-06-18 16:57:37+00:00,13.0,10.0,golden_retriever,Benedict,pupper,1999,16566
876484053909872640,2017-06-18 16:57:37+00:00,13.0,10.0,golden_retriever,Benedict,puppo,1999,16566
876120275196170240,2017-06-17 16:52:05+00:00,13.0,10.0,Bernese_mountain_dog,Venti,doggo,3902,24680
876120275196170240,2017-06-17 16:52:05+00:00,13.0,10.0,Bernese_mountain_dog,Venti,floofer,3902,24680
876120275196170240,2017-06-17 16:52:05+00:00,13.0,10.0,Bernese_mountain_dog,Venti,pupper,3902,24680
876120275196170240,2017-06-17 16:52:05+00:00,13.0,10.0,Bernese_mountain_dog,Venti,puppo,3902,24680
875747767867523072,2017-06-16 16:11:53+00:00,13.0,10.0,Labrador_retriever,Goose,doggo,3582,22107
875747767867523072,2017-06-16 16:11:53+00:00,13.0,10.0,Labrador_retriever,Goose,floofer,3582,22107
875747767867523072,2017-06-16 16:11:53+00:00,13.0,10.0,Labrador_retriever,Goose,pupper,3582,22107
875747767867523072,2017-06-16 16:11:53+00:00,13.0,10.0,Labrador_retriever,Goose,puppo,3582,22107
875144289856114688,2017-06-15 00:13:52+00:00,13.0,10.0,Siberian_husky,Nugget,doggo,4155,19417
875144289856114688,2017-06-15 00:13:52+00:00,13.0,10.0,Siberian_husky,Nugget,floofer,4155,19417
875144289856114688,2017-06-15 00:13:52+00:00,13.0,10.0,Siberian_husky,Nugget,pupper,4155,19417
875144289856114688,2017-06-15 00:13:52+00:00,13.0,10.0,Siberian_husky,Nugget,puppo,4155,19417
875021211251597312,2017-06-14 16:04:48+00:00,12.0,10.0,West_Highland_white_terrier,,doggo,3972,22545
875021211251597312,2017-06-14 16:04:48+00:00,12.0,10.0,West_Highland_white_terrier,,floofer,3972,22545
875021211251597312,2017-06-14 16:04:48+00:00,12.0,10.0,West_Highland_white_terrier,,pupper,3972,22545
